Attempt 499, 1000 iterations, Validation accuracy = 0.36
Attempt 500, 1000 iterations, Validation accuracy = 0.44
Attempt 501, 1000 iterations, Validation accuracy = 0.28
Attempt 502, 1000 iterations, Validation accuracy = 0.43
Attempt 503, 1000 iterations, Validation accuracy = 0.45
Attempt 504, 1000 iterations, Validation accuracy = 0.45
Attempt 505, 1000 iterations, Validation accuracy = 0.46
Attempt 506, 1000 iterations, Validation accuracy = 0.43
Attempt 507, 1000 iterations, Validation accuracy = 0.36
Attempt 508, 1000 iterations, Validation accuracy = 0.41
Attempt 509, 1000 iterations, Validation accuracy = 0.39
Attempt 510, 1000 iterations, Validation accuracy = 0.46
Attempt 511, 1000 iterations, Validation accuracy = 0.33
Attempt 512, 1000 iterations, Validation accuracy = 0.39
Attempt 513, 1000 iterations, Validation accuracy = 0.4
Attempt 514, 1000 iterations, Validation accuracy = 0.42
Attempt 515, 1000 iterations, Validation accuracy = 0.44
Attempt 516, 1000 iterations, Validation accuracy = 0.38
Attempt 517, 1000 iterations, Validation accuracy = 0.48
Attempt 518, 1000 iterations, Validation accuracy = 0.33
Attempt 519, 1000 iterations, Validation accuracy = 0.33
Attempt 520, 1000 iterations, Validation accuracy = 0.44
Attempt 521, 1000 iterations, Validation accuracy = 0.39
Attempt 522, 1000 iterations, Validation accuracy = 0.45
Attempt 523, 1000 iterations, Validation accuracy = 0.38
Attempt 524, 1000 iterations, Validation accuracy = 0.44
Attempt 525, 1000 iterations, Validation accuracy = 0.4
Attempt 526, 1000 iterations, Validation accuracy = 0.43
Attempt 527, 1000 iterations, Validation accuracy = 0.41
Attempt 528, 1000 iterations, Validation accuracy = 0.46
Attempt 529, 1000 iterations, Validation accuracy = 0.44
Attempt 530, 1000 iterations, Validation accuracy = 0.41
Attempt 531, 1000 iterations, Validation accuracy = 0.35
Attempt 532, 1000 iterations, Validation accuracy = 0.46
Attempt 533, 1000 iterations, Validation accuracy = 0.38
Attempt 534, 1000 iterations, Validation accuracy = 0.35
Attempt 535, 1000 iterations, Validation accuracy = 0.36
Attempt 536, 1000 iterations, Validation accuracy = 0.43
Attempt 537, 1000 iterations, Validation accuracy = 0.45
Attempt 538, 1000 iterations, Validation accuracy = 0.45
Attempt 539, 1000 iterations, Validation accuracy = 0.4
Attempt 540, 1000 iterations, Validation accuracy = 0.46
Attempt 541, 1000 iterations, Validation accuracy = 0.4
Attempt 542, 1000 iterations, Validation accuracy = 0.4
Attempt 543, 1000 iterations, Validation accuracy = 0.39
Attempt 544, 1000 iterations, Validation accuracy = 0.44
Attempt 545, 1000 iterations, Validation accuracy = 0.44
Attempt 546, 1000 iterations, Validation accuracy = 0.37
Attempt 547, 1000 iterations, Validation accuracy = 0.38
Attempt 548, 1000 iterations, Validation accuracy = 0.34
Attempt 549, 1000 iterations, Validation accuracy = 0.42
Attempt 550, 1000 iterations, Validation accuracy = 0.42
Attempt 551, 1000 iterations, Validation accuracy = 0.45
Attempt 552, 1000 iterations, Validation accuracy = 0.37
Attempt 553, 1000 iterations, Validation accuracy = 0.42
Attempt 554, 1000 iterations, Validation accuracy = 0.29
Attempt 555, 1000 iterations, Validation accuracy = 0.47
Attempt 556, 1000 iterations, Validation accuracy = 0.41
Attempt 557, 1000 iterations, Validation accuracy = 0.4
Attempt 558, 1000 iterations, Validation accuracy = 0.43
Attempt 559, 1000 iterations, Validation accuracy = 0.37
Attempt 560, 1000 iterations, Validation accuracy = 0.45
Attempt 561, 1000 iterations, Validation accuracy = 0.37
Attempt 562, 1000 iterations, Validation accuracy = 0.44
Attempt 563, 1000 iterations, Validation accuracy = 0.41
Attempt 564, 1000 iterations, Validation accuracy = 0.37
Attempt 565, 1000 iterations, Validation accuracy = 0.45
Attempt 566, 1000 iterations, Validation accuracy = 0.41
Attempt 567, 1000 iterations, Validation accuracy = 0.4
Attempt 568, 1000 iterations, Validation accuracy = 0.45
Attempt 569, 1000 iterations, Validation accuracy = 0.41
Attempt 570, 1000 iterations, Validation accuracy = 0.42
Attempt 571, 1000 iterations, Validation accuracy = 0.38
Attempt 572, 1000 iterations, Validation accuracy = 0.35
Attempt 573, 1000 iterations, Validation accuracy = 0.4
Attempt 574, 1000 iterations, Validation accuracy = 0.43
Attempt 575, 1000 iterations, Validation accuracy = 0.39
Attempt 576, 1000 iterations, Validation accuracy = 0.43
Attempt 577, 1000 iterations, Validation accuracy = 0.38
Attempt 578, 1000 iterations, Validation accuracy = 0.39
Attempt 579, 1000 iterations, Validation accuracy = 0.41
Attempt 580, 1000 iterations, Validation accuracy = 0.41
Attempt 581, 1000 iterations, Validation accuracy = 0.43
Attempt 582, 1000 iterations, Validation accuracy = 0.33
Attempt 583, 1000 iterations, Validation accuracy = 0.39
Attempt 584, 1000 iterations, Validation accuracy = 0.45
Attempt 585, 1000 iterations, Validation accuracy = 0.41
Attempt 586, 1000 iterations, Validation accuracy = 0.36
Attempt 587, 1000 iterations, Validation accuracy = 0.42
Attempt 588, 1000 iterations, Validation accuracy = 0.44
Attempt 589, 1000 iterations, Validation accuracy = 0.41
Attempt 590, 1000 iterations, Validation accuracy = 0.46
Attempt 591, 1000 iterations, Validation accuracy = 0.37
Attempt 592, 1000 iterations, Validation accuracy = 0.35
Attempt 593, 1000 iterations, Validation accuracy = 0.46
Attempt 594, 1000 iterations, Validation accuracy = 0.45
Attempt 595, 1000 iterations, Validation accuracy = 0.34
Attempt 596, 1000 iterations, Validation accuracy = 0.46
Attempt 597, 1000 iterations, Validation accuracy = 0.39
Attempt 598, 1000 iterations, Validation accuracy = 0.46
Attempt 599, 1000 iterations, Validation accuracy = 0.46
Attempt 600, 1000 iterations, Validation accuracy = 0.35
Attempt 601, 1000 iterations, Validation accuracy = 0.44
Attempt 602, 1000 iterations, Validation accuracy = 0.45
Attempt 603, 1000 iterations, Validation accuracy = 0.36
Attempt 604, 1000 iterations, Validation accuracy = 0.4
Attempt 605, 1000 iterations, Validation accuracy = 0.33
Attempt 606, 1000 iterations, Validation accuracy = 0.35
Attempt 607, 1000 iterations, Validation accuracy = 0.33
Attempt 608, 1000 iterations, Validation accuracy = 0.29
Attempt 609, 1000 iterations, Validation accuracy = 0.37
Attempt 610, 1000 iterations, Validation accuracy = 0.43
Attempt 611, 1000 iterations, Validation accuracy = 0.44
Attempt 612, 1000 iterations, Validation accuracy = 0.42
Attempt 613, 1000 iterations, Validation accuracy = 0.35
Attempt 614, 1000 iterations, Validation accuracy = 0.46
Attempt 615, 1000 iterations, Validation accuracy = 0.43
Attempt 616, 1000 iterations, Validation accuracy = 0.43
Attempt 617, 1000 iterations, Validation accuracy = 0.39
Attempt 618, 1000 iterations, Validation accuracy = 0.37
Attempt 619, 1000 iterations, Validation accuracy = 0.44
Attempt 620, 1000 iterations, Validation accuracy = 0.41
Attempt 621, 1000 iterations, Validation accuracy = 0.4
Attempt 622, 1000 iterations, Validation accuracy = 0.38
Attempt 623, 1000 iterations, Validation accuracy = 0.33
Attempt 624, 1000 iterations, Validation accuracy = 0.41
Attempt 625, 1000 iterations, Validation accuracy = 0.44
Attempt 626, 1000 iterations, Validation accuracy = 0.41
Attempt 627, 1000 iterations, Validation accuracy = 0.46
Attempt 628, 1000 iterations, Validation accuracy = 0.36
Attempt 629, 1000 iterations, Validation accuracy = 0.41
Attempt 630, 1000 iterations, Validation accuracy = 0.3
Attempt 631, 1000 iterations, Validation accuracy = 0.42
Attempt 632, 1000 iterations, Validation accuracy = 0.44
Attempt 633, 1000 iterations, Validation accuracy = 0.4
Attempt 634, 1000 iterations, Validation accuracy = 0.42
Attempt 635, 1000 iterations, Validation accuracy = 0.42
Attempt 636, 1000 iterations, Validation accuracy = 0.39
Attempt 637, 1000 iterations, Validation accuracy = 0.34
Attempt 638, 1000 iterations, Validation accuracy = 0.45
Attempt 639, 1000 iterations, Validation accuracy = 0.44
Attempt 640, 1000 iterations, Validation accuracy = 0.37
Attempt 641, 1000 iterations, Validation accuracy = 0.4
Attempt 642, 1000 iterations, Validation accuracy = 0.41
Attempt 643, 1000 iterations, Validation accuracy = 0.38
Attempt 644, 1000 iterations, Validation accuracy = 0.42
Attempt 645, 1000 iterations, Validation accuracy = 0.42
Attempt 646, 1000 iterations, Validation accuracy = 0.43
Attempt 647, 1000 iterations, Validation accuracy = 0.35
Attempt 648, 1000 iterations, Validation accuracy = 0.37
Attempt 649, 1000 iterations, Validation accuracy = 0.43
Attempt 650, 1000 iterations, Validation accuracy = 0.41
Attempt 651, 1000 iterations, Validation accuracy = 0.39
Attempt 652, 1000 iterations, Validation accuracy = 0.39
Attempt 653, 1000 iterations, Validation accuracy = 0.34
Attempt 654, 1000 iterations, Validation accuracy = 0.43
Attempt 655, 1000 iterations, Validation accuracy = 0.46
Attempt 656, 1000 iterations, Validation accuracy = 0.31
Attempt 657, 1000 iterations, Validation accuracy = 0.43
Attempt 658, 1000 iterations, Validation accuracy = 0.38
Attempt 659, 1000 iterations, Validation accuracy = 0.43
Attempt 660, 1000 iterations, Validation accuracy = 0.4
Attempt 661, 1000 iterations, Validation accuracy = 0.43
Attempt 662, 1000 iterations, Validation accuracy = 0.36
Attempt 663, 1000 iterations, Validation accuracy = 0.34
Attempt 664, 1000 iterations, Validation accuracy = 0.44
Attempt 665, 1000 iterations, Validation accuracy = 0.4
Attempt 666, 1000 iterations, Validation accuracy = 0.44
Attempt 667, 1000 iterations, Validation accuracy = 0.43
Attempt 668, 1000 iterations, Validation accuracy = 0.42
Attempt 669, 1000 iterations, Validation accuracy = 0.32
Attempt 670, 1000 iterations, Validation accuracy = 0.32
Attempt 671, 1000 iterations, Validation accuracy = 0.35
Attempt 672, 1000 iterations, Validation accuracy = 0.39
Attempt 673, 1000 iterations, Validation accuracy = 0.44
Attempt 674, 1000 iterations, Validation accuracy = 0.42
Attempt 675, 1000 iterations, Validation accuracy = 0.38
Attempt 676, 1000 iterations, Validation accuracy = 0.34
Attempt 677, 1000 iterations, Validation accuracy = 0.48
Attempt 678, 1000 iterations, Validation accuracy = 0.46
Attempt 679, 1000 iterations, Validation accuracy = 0.41
Attempt 680, 1000 iterations, Validation accuracy = 0.42
Attempt 681, 1000 iterations, Validation accuracy = 0.45
Attempt 682, 1000 iterations, Validation accuracy = 0.43
Attempt 683, 1000 iterations, Validation accuracy = 0.43
Attempt 684, 1000 iterations, Validation accuracy = 0.44
Attempt 685, 1000 iterations, Validation accuracy = 0.29
Attempt 686, 1000 iterations, Validation accuracy = 0.41
Attempt 687, 1000 iterations, Validation accuracy = 0.43
Attempt 688, 1000 iterations, Validation accuracy = 0.41
Attempt 689, 1000 iterations, Validation accuracy = 0.46
Attempt 690, 1000 iterations, Validation accuracy = 0.44
Attempt 691, 1000 iterations, Validation accuracy = 0.38
Attempt 692, 1000 iterations, Validation accuracy = 0.37
Attempt 693, 1000 iterations, Validation accuracy = 0.33
Attempt 694, 1000 iterations, Validation accuracy = 0.41
Attempt 695, 1000 iterations, Validation accuracy = 0.46
Attempt 696, 1000 iterations, Validation accuracy = 0.4
Attempt 697, 1000 iterations, Validation accuracy = 0.37
Attempt 698, 1000 iterations, Validation accuracy = 0.4
Attempt 699, 1000 iterations, Validation accuracy = 0.42
Attempt 700, 1000 iterations, Validation accuracy = 0.43
Attempt 701, 1000 iterations, Validation accuracy = 0.42
Attempt 702, 1000 iterations, Validation accuracy = 0.35
Attempt 703, 1000 iterations, Validation accuracy = 0.43
Attempt 704, 1000 iterations, Validation accuracy = 0.39
Attempt 705, 1000 iterations, Validation accuracy = 0.41
Attempt 706, 1000 iterations, Validation accuracy = 0.36
Attempt 707, 1000 iterations, Validation accuracy = 0.38
Attempt 708, 1000 iterations, Validation accuracy = 0.44
Attempt 709, 1000 iterations, Validation accuracy = 0.42
Attempt 710, 1000 iterations, Validation accuracy = 0.39
Attempt 711, 1000 iterations, Validation accuracy = 0.44
Attempt 712, 1000 iterations, Validation accuracy = 0.45
Attempt 713, 1000 iterations, Validation accuracy = 0.37
Attempt 714, 1000 iterations, Validation accuracy = 0.4
Attempt 715, 1000 iterations, Validation accuracy = 0.39
Attempt 716, 1000 iterations, Validation accuracy = 0.38
Attempt 717, 1000 iterations, Validation accuracy = 0.42
Attempt 718, 1000 iterations, Validation accuracy = 0.34
Attempt 719, 1000 iterations, Validation accuracy = 0.41
Attempt 720, 1000 iterations, Validation accuracy = 0.38
Attempt 721, 1000 iterations, Validation accuracy = 0.45
Attempt 722, 1000 iterations, Validation accuracy = 0.39
Attempt 723, 1000 iterations, Validation accuracy = 0.41
Attempt 724, 1000 iterations, Validation accuracy = 0.44
Attempt 725, 1000 iterations, Validation accuracy = 0.43
Attempt 726, 1000 iterations, Validation accuracy = 0.42
Attempt 727, 1000 iterations, Validation accuracy = 0.45
Attempt 728, 1000 iterations, Validation accuracy = 0.41
Attempt 729, 1000 iterations, Validation accuracy = 0.41
Attempt 730, 1000 iterations, Validation accuracy = 0.45
Attempt 731, 1000 iterations, Validation accuracy = 0.4
Attempt 732, 1000 iterations, Validation accuracy = 0.47
Attempt 733, 1000 iterations, Validation accuracy = 0.41
Attempt 734, 1000 iterations, Validation accuracy = 0.45
Attempt 735, 1000 iterations, Validation accuracy = 0.39
Attempt 736, 1000 iterations, Validation accuracy = 0.45
Attempt 737, 1000 iterations, Validation accuracy = 0.42
Attempt 738, 1000 iterations, Validation accuracy = 0.34
Attempt 739, 1000 iterations, Validation accuracy = 0.44
Attempt 740, 1000 iterations, Validation accuracy = 0.37
Attempt 741, 1000 iterations, Validation accuracy = 0.25
Attempt 742, 1000 iterations, Validation accuracy = 0.44
Attempt 743, 1000 iterations, Validation accuracy = 0.41
Attempt 744, 1000 iterations, Validation accuracy = 0.42
Attempt 745, 1000 iterations, Validation accuracy = 0.36
Attempt 746, 1000 iterations, Validation accuracy = 0.49
Attempt 747, 1000 iterations, Validation accuracy = 0.37
Attempt 748, 1000 iterations, Validation accuracy = 0.38
Attempt 749, 1000 iterations, Validation accuracy = 0.48
Attempt 750, 1000 iterations, Validation accuracy = 0.46
Attempt 751, 1000 iterations, Validation accuracy = 0.43
Attempt 752, 1000 iterations, Validation accuracy = 0.43
Attempt 753, 1000 iterations, Validation accuracy = 0.47
Attempt 754, 1000 iterations, Validation accuracy = 0.42
Attempt 755, 1000 iterations, Validation accuracy = 0.43
Attempt 756, 1000 iterations, Validation accuracy = 0.38
Attempt 757, 1000 iterations, Validation accuracy = 0.47
Attempt 758, 1000 iterations, Validation accuracy = 0.3
Attempt 759, 1000 iterations, Validation accuracy = 0.45
Attempt 760, 1000 iterations, Validation accuracy = 0.36
Attempt 761, 1000 iterations, Validation accuracy = 0.35
Attempt 762, 1000 iterations, Validation accuracy = 0.38
Attempt 763, 1000 iterations, Validation accuracy = 0.41
Attempt 764, 1000 iterations, Validation accuracy = 0.37
Attempt 765, 1000 iterations, Validation accuracy = 0.37
Attempt 766, 1000 iterations, Validation accuracy = 0.47
Attempt 767, 1000 iterations, Validation accuracy = 0.44
Attempt 768, 1000 iterations, Validation accuracy = 0.41
Attempt 769, 1000 iterations, Validation accuracy = 0.42
Attempt 770, 1000 iterations, Validation accuracy = 0.41
Attempt 771, 1000 iterations, Validation accuracy = 0.41
Attempt 772, 1000 iterations, Validation accuracy = 0.43
Attempt 773, 1000 iterations, Validation accuracy = 0.46
Attempt 774, 1000 iterations, Validation accuracy = 0.42
Attempt 775, 1000 iterations, Validation accuracy = 0.42
Attempt 776, 1000 iterations, Validation accuracy = 0.4
Attempt 777, 1000 iterations, Validation accuracy = 0.38
Attempt 778, 1000 iterations, Validation accuracy = 0.39
Attempt 779, 1000 iterations, Validation accuracy = 0.37
Attempt 780, 1000 iterations, Validation accuracy = 0.38
Attempt 781, 1000 iterations, Validation accuracy = 0.36
Attempt 782, 1000 iterations, Validation accuracy = 0.44
Attempt 783, 1000 iterations, Validation accuracy = 0.45
Attempt 784, 1000 iterations, Validation accuracy = 0.48
Attempt 785, 1000 iterations, Validation accuracy = 0.4
Attempt 786, 1000 iterations, Validation accuracy = 0.4
Attempt 787, 1000 iterations, Validation accuracy = 0.45
Attempt 788, 1000 iterations, Validation accuracy = 0.41
Attempt 789, 1000 iterations, Validation accuracy = 0.43
Attempt 790, 1000 iterations, Validation accuracy = 0.43
Attempt 791, 1000 iterations, Validation accuracy = 0.44
Attempt 792, 1000 iterations, Validation accuracy = 0.39
Attempt 793, 1000 iterations, Validation accuracy = 0.45
Attempt 794, 1000 iterations, Validation accuracy = 0.43
Attempt 795, 1000 iterations, Validation accuracy = 0.4
Attempt 796, 1000 iterations, Validation accuracy = 0.38
Attempt 797, 1000 iterations, Validation accuracy = 0.39
Attempt 798, 1000 iterations, Validation accuracy = 0.44
Attempt 799, 1000 iterations, Validation accuracy = 0.36
Attempt 800, 1000 iterations, Validation accuracy = 0.46
Attempt 801, 1000 iterations, Validation accuracy = 0.41
Attempt 802, 1000 iterations, Validation accuracy = 0.48
Attempt 803, 1000 iterations, Validation accuracy = 0.37
Attempt 804, 1000 iterations, Validation accuracy = 0.34
Attempt 805, 1000 iterations, Validation accuracy = 0.41
Attempt 806, 1000 iterations, Validation accuracy = 0.45
Attempt 807, 1000 iterations, Validation accuracy = 0.47
Attempt 808, 1000 iterations, Validation accuracy = 0.35
Attempt 809, 1000 iterations, Validation accuracy = 0.46
Attempt 810, 1000 iterations, Validation accuracy = 0.4
Attempt 811, 1000 iterations, Validation accuracy = 0.44
Attempt 812, 1000 iterations, Validation accuracy = 0.34
Attempt 813, 1000 iterations, Validation accuracy = 0.38
Attempt 814, 1000 iterations, Validation accuracy = 0.34
Attempt 815, 1000 iterations, Validation accuracy = 0.34
Attempt 816, 1000 iterations, Validation accuracy = 0.24
Attempt 817, 1000 iterations, Validation accuracy = 0.46
Attempt 818, 1000 iterations, Validation accuracy = 0.46
Attempt 819, 1000 iterations, Validation accuracy = 0.44
Attempt 820, 1000 iterations, Validation accuracy = 0.41
Attempt 821, 1000 iterations, Validation accuracy = 0.47
Attempt 822, 1000 iterations, Validation accuracy = 0.45
Attempt 823, 1000 iterations, Validation accuracy = 0.3
Attempt 824, 1000 iterations, Validation accuracy = 0.46
Attempt 825, 1000 iterations, Validation accuracy = 0.37
Attempt 826, 1000 iterations, Validation accuracy = 0.43
Attempt 827, 1000 iterations, Validation accuracy = 0.4
Attempt 828, 1000 iterations, Validation accuracy = 0.43
Attempt 829, 1000 iterations, Validation accuracy = 0.4
Attempt 830, 1000 iterations, Validation accuracy = 0.41
Attempt 831, 1000 iterations, Validation accuracy = 0.42
Attempt 832, 1000 iterations, Validation accuracy = 0.42
Attempt 833, 1000 iterations, Validation accuracy = 0.42
Attempt 834, 1000 iterations, Validation accuracy = 0.45
Attempt 835, 1000 iterations, Validation accuracy = 0.46
Attempt 836, 1000 iterations, Validation accuracy = 0.42
Attempt 837, 1000 iterations, Validation accuracy = 0.48
Attempt 838, 1000 iterations, Validation accuracy = 0.43
Attempt 839, 1000 iterations, Validation accuracy = 0.36
Attempt 840, 1000 iterations, Validation accuracy = 0.43
Attempt 841, 1000 iterations, Validation accuracy = 0.32
Attempt 842, 1000 iterations, Validation accuracy = 0.4
Attempt 843, 1000 iterations, Validation accuracy = 0.37
Attempt 844, 1000 iterations, Validation accuracy = 0.42
Attempt 845, 1000 iterations, Validation accuracy = 0.43
Attempt 846, 1000 iterations, Validation accuracy = 0.41
Attempt 847, 1000 iterations, Validation accuracy = 0.39
Attempt 848, 1000 iterations, Validation accuracy = 0.44
Attempt 849, 1000 iterations, Validation accuracy = 0.4
Attempt 850, 1000 iterations, Validation accuracy = 0.48
Attempt 851, 1000 iterations, Validation accuracy = 0.4
Attempt 852, 1000 iterations, Validation accuracy = 0.45
Attempt 853, 1000 iterations, Validation accuracy = 0.37
Attempt 854, 1000 iterations, Validation accuracy = 0.4
Attempt 855, 1000 iterations, Validation accuracy = 0.38
Attempt 856, 1000 iterations, Validation accuracy = 0.45
Attempt 857, 1000 iterations, Validation accuracy = 0.45
Attempt 858, 1000 iterations, Validation accuracy = 0.41
Attempt 859, 1000 iterations, Validation accuracy = 0.41
Attempt 860, 1000 iterations, Validation accuracy = 0.43
Attempt 861, 1000 iterations, Validation accuracy = 0.32
Attempt 862, 1000 iterations, Validation accuracy = 0.39
Attempt 863, 1000 iterations, Validation accuracy = 0.47
Attempt 864, 1000 iterations, Validation accuracy = 0.45
Attempt 865, 1000 iterations, Validation accuracy = 0.41
Attempt 866, 1000 iterations, Validation accuracy = 0.39
Attempt 867, 1000 iterations, Validation accuracy = 0.38
Attempt 868, 1000 iterations, Validation accuracy = 0.42
Attempt 869, 1000 iterations, Validation accuracy = 0.35
Attempt 870, 1000 iterations, Validation accuracy = 0.39
Attempt 871, 1000 iterations, Validation accuracy = 0.43
Attempt 872, 1000 iterations, Validation accuracy = 0.44
Attempt 873, 1000 iterations, Validation accuracy = 0.43
Attempt 874, 1000 iterations, Validation accuracy = 0.45
Attempt 875, 1000 iterations, Validation accuracy = 0.45
Attempt 876, 1000 iterations, Validation accuracy = 0.44
Attempt 877, 1000 iterations, Validation accuracy = 0.44
Attempt 878, 1000 iterations, Validation accuracy = 0.42
Attempt 879, 1000 iterations, Validation accuracy = 0.31
Attempt 880, 1000 iterations, Validation accuracy = 0.36
Attempt 881, 1000 iterations, Validation accuracy = 0.37
Attempt 882, 1000 iterations, Validation accuracy = 0.44
Attempt 883, 1000 iterations, Validation accuracy = 0.4
Attempt 884, 1000 iterations, Validation accuracy = 0.35
Attempt 885, 1000 iterations, Validation accuracy = 0.42
Attempt 886, 1000 iterations, Validation accuracy = 0.42
Attempt 887, 1000 iterations, Validation accuracy = 0.35
Attempt 888, 1000 iterations, Validation accuracy = 0.37
Attempt 889, 1000 iterations, Validation accuracy = 0.42
Attempt 890, 1000 iterations, Validation accuracy = 0.43
Attempt 891, 1000 iterations, Validation accuracy = 0.36
Attempt 892, 1000 iterations, Validation accuracy = 0.38
Attempt 893, 1000 iterations, Validation accuracy = 0.38
Attempt 894, 1000 iterations, Validation accuracy = 0.35
Attempt 895, 1000 iterations, Validation accuracy = 0.38
Attempt 896, 1000 iterations, Validation accuracy = 0.4
Attempt 897, 1000 iterations, Validation accuracy = 0.43
Attempt 898, 1000 iterations, Validation accuracy = 0.4
Attempt 899, 1000 iterations, Validation accuracy = 0.41
Attempt 900, 1000 iterations, Validation accuracy = 0.49
Attempt 901, 1000 iterations, Validation accuracy = 0.43
Attempt 902, 1000 iterations, Validation accuracy = 0.37
Attempt 903, 1000 iterations, Validation accuracy = 0.42
Attempt 904, 1000 iterations, Validation accuracy = 0.35
Attempt 905, 1000 iterations, Validation accuracy = 0.45
Attempt 906, 1000 iterations, Validation accuracy = 0.41
Attempt 907, 1000 iterations, Validation accuracy = 0.44
Attempt 908, 1000 iterations, Validation accuracy = 0.4
Attempt 909, 1000 iterations, Validation accuracy = 0.35
Attempt 910, 1000 iterations, Validation accuracy = 0.42
Attempt 911, 1000 iterations, Validation accuracy = 0.42
Attempt 912, 1000 iterations, Validation accuracy = 0.38
Attempt 913, 1000 iterations, Validation accuracy = 0.47
Attempt 914, 1000 iterations, Validation accuracy = 0.42
Attempt 915, 1000 iterations, Validation accuracy = 0.44
Attempt 916, 1000 iterations, Validation accuracy = 0.43
Attempt 917, 1000 iterations, Validation accuracy = 0.42
Attempt 918, 1000 iterations, Validation accuracy = 0.39
Attempt 919, 1000 iterations, Validation accuracy = 0.42
Attempt 920, 1000 iterations, Validation accuracy = 0.48
Attempt 921, 1000 iterations, Validation accuracy = 0.43
Attempt 922, 1000 iterations, Validation accuracy = 0.46
Attempt 923, 1000 iterations, Validation accuracy = 0.36
Attempt 924, 1000 iterations, Validation accuracy = 0.44
Attempt 925, 1000 iterations, Validation accuracy = 0.42
Attempt 926, 1000 iterations, Validation accuracy = 0.39
Attempt 927, 1000 iterations, Validation accuracy = 0.38
Attempt 928, 1000 iterations, Validation accuracy = 0.45
Attempt 929, 1000 iterations, Validation accuracy = 0.48
Attempt 930, 1000 iterations, Validation accuracy = 0.42
Attempt 931, 1000 iterations, Validation accuracy = 0.44
Attempt 932, 1000 iterations, Validation accuracy = 0.39
Attempt 933, 1000 iterations, Validation accuracy = 0.39
Attempt 934, 1000 iterations, Validation accuracy = 0.4
Attempt 935, 1000 iterations, Validation accuracy = 0.42
Attempt 936, 1000 iterations, Validation accuracy = 0.42
Attempt 937, 1000 iterations, Validation accuracy = 0.49
Attempt 938, 1000 iterations, Validation accuracy = 0.4
Attempt 939, 1000 iterations, Validation accuracy = 0.44
Attempt 940, 1000 iterations, Validation accuracy = 0.34
Attempt 941, 1000 iterations, Validation accuracy = 0.44
Attempt 942, 1000 iterations, Validation accuracy = 0.37
Attempt 943, 1000 iterations, Validation accuracy = 0.35
Attempt 944, 1000 iterations, Validation accuracy = 0.35
Attempt 945, 1000 iterations, Validation accuracy = 0.41
Attempt 946, 1000 iterations, Validation accuracy = 0.34
Attempt 947, 1000 iterations, Validation accuracy = 0.33
Attempt 948, 1000 iterations, Validation accuracy = 0.34
Attempt 949, 1000 iterations, Validation accuracy = 0.43
Attempt 950, 1000 iterations, Validation accuracy = 0.41
Attempt 951, 1000 iterations, Validation accuracy = 0.42
Attempt 952, 1000 iterations, Validation accuracy = 0.39
Attempt 953, 1000 iterations, Validation accuracy = 0.4
Attempt 954, 1000 iterations, Validation accuracy = 0.43
Attempt 955, 1000 iterations, Validation accuracy = 0.44
Attempt 956, 1000 iterations, Validation accuracy = 0.39
Attempt 957, 1000 iterations, Validation accuracy = 0.46
Attempt 958, 1000 iterations, Validation accuracy = 0.44
Attempt 959, 1000 iterations, Validation accuracy = 0.31
Attempt 960, 1000 iterations, Validation accuracy = 0.35
Attempt 961, 1000 iterations, Validation accuracy = 0.39
Attempt 962, 1000 iterations, Validation accuracy = 0.34
Attempt 963, 1000 iterations, Validation accuracy = 0.32
Attempt 964, 1000 iterations, Validation accuracy = 0.35
Attempt 965, 1000 iterations, Validation accuracy = 0.43
Attempt 966, 1000 iterations, Validation accuracy = 0.36
Attempt 967, 1000 iterations, Validation accuracy = 0.35
Attempt 968, 1000 iterations, Validation accuracy = 0.39
Attempt 969, 1000 iterations, Validation accuracy = 0.33
Attempt 970, 1000 iterations, Validation accuracy = 0.43
Attempt 971, 1000 iterations, Validation accuracy = 0.47
Attempt 972, 1000 iterations, Validation accuracy = 0.42
Attempt 973, 1000 iterations, Validation accuracy = 0.34
Attempt 974, 1000 iterations, Validation accuracy = 0.48
Attempt 975, 1000 iterations, Validation accuracy = 0.34
Attempt 976, 1000 iterations, Validation accuracy = 0.41
Attempt 977, 1000 iterations, Validation accuracy = 0.43
Attempt 978, 1000 iterations, Validation accuracy = 0.45
Attempt 979, 1000 iterations, Validation accuracy = 0.39
Attempt 980, 1000 iterations, Validation accuracy = 0.41
Attempt 981, 1000 iterations, Validation accuracy = 0.34
Attempt 982, 1000 iterations, Validation accuracy = 0.44
Attempt 983, 1000 iterations, Validation accuracy = 0.4
Attempt 984, 1000 iterations, Validation accuracy = 0.42
Attempt 985, 1000 iterations, Validation accuracy = 0.29
Attempt 986, 1000 iterations, Validation accuracy = 0.3
Attempt 987, 1000 iterations, Validation accuracy = 0.39
Attempt 988, 1000 iterations, Validation accuracy = 0.36
Attempt 989, 1000 iterations, Validation accuracy = 0.42
Attempt 990, 1000 iterations, Validation accuracy = 0.38
Attempt 991, 1000 iterations, Validation accuracy = 0.47
Attempt 992, 1000 iterations, Validation accuracy = 0.33
Attempt 993, 1000 iterations, Validation accuracy = 0.44
Attempt 994, 1000 iterations, Validation accuracy = 0.49
Attempt 995, 1000 iterations, Validation accuracy = 0.38
Attempt 996, 1000 iterations, Validation accuracy = 0.42
Attempt 997, 1000 iterations, Validation accuracy = 0.44
Attempt 998, 1000 iterations, Validation accuracy = 0.41
